exp_sig,fan_cre,plt_con,mul_plt,plt_spo,pk_sco,maj_gen,fi,ao,typ,multi,cre_lev,tra_rate,vio,lt_hol,maj_inc,avg_pv,core_inf
TRUE,FALSE,FALSE,TRUE,A,20089,m,type6,A,B,FALSE,type5,29,TRUE,C,type3,6559,605
TRUE,FALSE,FALSE,TRUE,B,51,f,type6,A,B,TRUE,type4,25,FALSE,B,type3,6211,605
TRUE,FALSE,FALSE,TRUE,C,63,f,type6,B,B,FALSE,type5,25,FALSE,C,type3,7390,584
TRUE,FALSE,FALSE,TRUE,B,426,f,type6,A,B,TRUE,type4,29,TRUE,B,type3,2551,505
TRUE,TRUE,FALSE,TRUE,B,195,m,type2,B,A,FALSE,type1,20,FALSE,C,type1,7558,874
TRUE,TRUE,FALSE,TRUE,C,1015,m,type6,A,B,TRUE,type5,29,FALSE,C,type1,2979,712
TRUE,FALSE,FALSE,TRUE,B,102,f,type6,B,B,TRUE,type4,29,FALSE,C,type2,7275,647
TRUE,TRUE,FALSE,TRUE,C,22,m,type6,A,B,TRUE,type4,29,FALSE,B,type4,8037,468
TRUE,TRUE,FALSE,TRUE,C,3195,m,type6,A,B,TRUE,type4,29,FALSE,B,type3,4435,563
TRUE,TRUE,FALSE,TRUE,C,154,m,type6,A,B,TRUE,type4,29,FALSE,A,type4,3381,485
TRUE,FALSE,FALSE,TRUE,C,191,m,type5,A,B,TRUE,type5,20,FALSE,C,type4,2038,400
TRUE,TRUE,FALSE,TRUE,B,10236,m,type6,A,C,TRUE,type4,29,FALSE,A,type3,322,603
TRUE,TRUE,FALSE,TRUE,A,404,m,type5,A,A,FALSE,type4,29,FALSE,B,type3,9630,599
TRUE,FALSE,FALSE,TRUE,C,461,f,type1,B,B,TRUE,type5,29,FALSE,B,type4,27,440
FALSE,FALSE,FALSE,TRUE,A,10122,m,type4,C,A,FALSE,type2,16,TRUE,B,type1,9673,796
TRUE,TRUE,FALSE,TRUE,C,368,f,type6,A,B,TRUE,type4,25,FALSE,B,type2,9181,639
TRUE,FALSE,FALSE,TRUE,C,15045,m,type6,B,B,FALSE,type1,25,TRUE,B,type2,7742,626
TRUE,FALSE,FALSE,TRUE,C,41,f,type1,B,A,TRUE,type5,33,FALSE,C,type2,5961,621
TRUE,FALSE,FALSE,TRUE,A,15404,f,type2,B,B,FALSE,type5,16,TRUE,B,type1,9626,851
TRUE,TRUE,FALSE,TRUE,A,393,m,type5,A,A,FALSE,type1,33,FALSE,B,type3,3928,580
TRUE,TRUE,FALSE,TRUE,C,2346,m,type6,A,B,TRUE,type4,33,FALSE,C,type3,5243,524
TRUE,FALSE,FALSE,TRUE,C,30079,f,type6,A,B,FALSE,type2,16,FALSE,C,type1,3727,755
TRUE,TRUE,FALSE,TRUE,C,360,f,type6,A,B,TRUE,type4,25,FALSE,B,type3,3756,527
TRUE,TRUE,FALSE,TRUE,B,2404,m,type6,A,B,FALSE,type5,29,FALSE,C,type1,4729,689
TRUE,TRUE,FALSE,TRUE,B,60,m,type2,A,B,TRUE,type5,29,FALSE,C,type3,9937,528
TRUE,TRUE,FALSE,TRUE,A,3072,m,type2,B,A,FALSE,type1,25,TRUE,B,type1,799,880
TRUE,TRUE,FALSE,TRUE,B,49,f,type2,A,B,FALSE,type4,25,FALSE,B,type3,534,544
TRUE,TRUE,FALSE,TRUE,C,144,f,type6,C,B,TRUE,type4,29,FALSE,B,type3,3266,595
TRUE,FALSE,FALSE,TRUE,C,378,f,type6,A,B,TRUE,type4,33,FALSE,C,type4,4193,494
TRUE,TRUE,FALSE,TRUE,C,213,f,type4,B,B,FALSE,type1,16,FALSE,C,type3,8675,593
TRUE,TRUE,FALSE,TRUE,C,73,m,type6,A,B,TRUE,type5,29,FALSE,C,type1,8216,700
TRUE,FALSE,FALSE,TRUE,A,379,f,type6,B,B,FALSE,type5,33,FALSE,C,type3,7933,560
FALSE,FALSE,FALSE,TRUE,B,5041,m,type3,A,A,TRUE,type1,37,FALSE,C,type3,8695,601
TRUE,TRUE,FALSE,TRUE,B,13,f,type4,A,B,FALSE,type3,29,FALSE,B,type3,1024,588
TRUE,TRUE,FALSE,TRUE,C,131,f,type6,C,B,FALSE,type4,37,FALSE,B,type1,5234,750
TRUE,TRUE,FALSE,TRUE,C,258,m,type2,A,B,TRUE,type3,33,FALSE,A,type4,4008,393
TRUE,TRUE,FALSE,TRUE,C,68,f,type6,A,B,TRUE,type3,33,FALSE,C,type3,4546,529
FALSE,FALSE,TRUE,TRUE,A,30105,f,type4,A,B,FALSE,type2,33,TRUE,B,type5,146,348
TRUE,TRUE,FALSE,TRUE,C,151,m,type6,A,B,TRUE,type3,25,FALSE,C,type3,5862,601
FALSE,FALSE,FALSE,TRUE,C,455,m,type3,A,B,TRUE,type4,33,FALSE,B,type3,3316,571
TRUE,FALSE,FALSE,TRUE,B,445,m,type2,A,B,TRUE,type4,33,FALSE,B,type4,6202,461
TRUE,TRUE,FALSE,TRUE,C,2415,m,type1,B,A,TRUE,type5,16,FALSE,C,type1,6907,785
TRUE,TRUE,FALSE,TRUE,B,1147,m,type2,A,B,TRUE,type3,25,FALSE,B,type4,5912,503
FALSE,FALSE,FALSE,TRUE,C,15479,f,type6,A,B,TRUE,type1,25,FALSE,B,type3,5763,597
TRUE,TRUE,FALSE,TRUE,B,5253,m,type1,A,A,FALSE,type1,33,FALSE,C,type1,8337,752
TRUE,TRUE,FALSE,TRUE,B,2411,f,type6,A,B,TRUE,type4,29,FALSE,B,type4,1483,488
TRUE,TRUE,FALSE,TRUE,C,14395,m,type6,B,B,TRUE,type4,25,TRUE,C,type1,8317,976
TRUE,TRUE,FALSE,TRUE,C,306,m,type2,A,B,TRUE,type4,25,FALSE,B,type3,1036,571
TRUE,TRUE,FALSE,TRUE,A,10159,m,type2,A,C,TRUE,type1,25,FALSE,B,type3,3505,532
FALSE,TRUE,FALSE,TRUE,A,20279,f,type4,B,A,FALSE,type2,33,FALSE,B,type2,3833,633
TRUE,TRUE,FALSE,TRUE,B,78,m,type6,A,B,TRUE,type4,29,FALSE,C,type1,9211,690
TRUE,TRUE,FALSE,TRUE,C,490,f,type6,A,B,TRUE,type4,29,FALSE,B,type2,9147,622
TRUE,TRUE,FALSE,TRUE,B,1089,m,type2,C,B,FALSE,type1,25,FALSE,C,type4,9316,468
TRUE,TRUE,FALSE,TRUE,C,95,m,type6,A,B,TRUE,type4,25,FALSE,A,type1,7774,802
TRUE,TRUE,FALSE,TRUE,B,187,m,type6,B,B,TRUE,type3,29,FALSE,B,type1,4433,727
TRUE,TRUE,FALSE,TRUE,B,365,m,type6,A,B,FALSE,type3,20,FALSE,C,type3,329,581
TRUE,FALSE,FALSE,TRUE,C,20436,f,type4,B,A,FALSE,type2,25,FALSE,B,type3,7558,583
TRUE,TRUE,FALSE,TRUE,A,15302,m,type4,A,B,FALSE,type2,33,FALSE,B,type3,7059,540
TRUE,TRUE,FALSE,TRUE,C,374,m,type2,B,B,TRUE,type5,29,FALSE,B,type3,9776,600
FALSE,TRUE,FALSE,TRUE,A,30392,f,type6,B,B,FALSE,type2,12,TRUE,C,type4,7616,466
TRUE,TRUE,FALSE,TRUE,C,2042,m,type6,B,B,TRUE,type4,37,TRUE,B,type1,3970,786
TRUE,TRUE,FALSE,TRUE,C,93,f,type3,B,B,TRUE,type5,33,FALSE,B,type4,2502,478
TRUE,TRUE,FALSE,TRUE,C,202,m,type6,A,B,TRUE,type3,29,FALSE,C,type4,8654,494
TRUE,TRUE,FALSE,TRUE,C,306,f,type6,A,B,TRUE,type3,33,FALSE,B,type4,8680,414
TRUE,FALSE,FALSE,TRUE,A,10112,m,type6,A,C,TRUE,type1,29,TRUE,C,type4,9608,484
TRUE,TRUE,FALSE,TRUE,B,372,m,type6,A,B,TRUE,type3,33,FALSE,B,type4,1478,392
FALSE,FALSE,FALSE,TRUE,B,5218,f,type2,A,A,TRUE,type1,25,FALSE,C,type2,4328,630
TRUE,TRUE,FALSE,TRUE,B,2380,m,type6,B,B,FALSE,type4,33,FALSE,C,type4,6597,475
TRUE,TRUE,FALSE,TRUE,C,427,m,type6,B,B,TRUE,type3,25,FALSE,C,type2,6947,639
TRUE,FALSE,FALSE,TRUE,C,5008,f,type4,A,B,FALSE,type1,41,FALSE,A,type4,8924,446
TRUE,FALSE,FALSE,TRUE,B,167,m,type2,A,B,TRUE,type3,29,FALSE,C,type4,7073,480
TRUE,TRUE,FALSE,TRUE,C,51,f,type6,A,B,TRUE,type3,29,FALSE,B,type3,4290,586
TRUE,TRUE,FALSE,TRUE,B,407,m,type6,B,B,TRUE,type5,33,FALSE,B,type4,4902,480
TRUE,TRUE,FALSE,TRUE,B,268,f,type1,A,B,TRUE,type4,25,FALSE,C,type1,5297,681
TRUE,TRUE,TRUE,TRUE,B,376,m,type6,A,B,TRUE,type4,29,FALSE,C,type4,7037,450
FALSE,TRUE,FALSE,TRUE,A,30046,f,type5,B,B,FALSE,type1,29,TRUE,B,type4,1510,422
TRUE,FALSE,FALSE,TRUE,C,434,m,type2,A,B,TRUE,type4,25,FALSE,B,type1,6834,702
TRUE,TRUE,FALSE,TRUE,A,30187,m,type6,B,B,FALSE,type1,8,TRUE,C,type1,5494,681
TRUE,TRUE,FALSE,TRUE,B,14051,m,type2,A,B,TRUE,type4,33,FALSE,C,type4,2033,471
TRUE,FALSE,FALSE,TRUE,B,4165,f,type6,B,B,TRUE,type1,20,FALSE,B,type1,6453,681
TRUE,TRUE,FALSE,TRUE,C,318,m,type2,A,A,TRUE,type4,33,FALSE,B,type1,7905,673
TRUE,FALSE,FALSE,TRUE,A,30105,m,type6,A,B,FALSE,type1,16,TRUE,B,type1,8655,685
TRUE,FALSE,FALSE,TRUE,A,30199,f,type6,B,B,TRUE,type2,25,FALSE,C,type3,9679,514
TRUE,TRUE,FALSE,TRUE,C,5082,m,type3,A,B,TRUE,type5,29,TRUE,A,type3,9632,564
FALSE,TRUE,FALSE,TRUE,B,30019,m,type5,A,A,TRUE,type5,29,TRUE,C,type4,3888,387
TRUE,TRUE,FALSE,TRUE,B,489,m,type3,A,B,FALSE,type4,33,FALSE,A,type3,5637,598
TRUE,TRUE,FALSE,TRUE,C,6030,m,type6,A,B,TRUE,type4,33,FALSE,B,type1,5465,714
TRUE,FALSE,FALSE,TRUE,C,121,f,type6,B,B,TRUE,type5,33,FALSE,C,type2,5494,656
TRUE,FALSE,FALSE,TRUE,C,30159,m,type6,A,B,FALSE,type1,33,FALSE,B,type4,9857,496
TRUE,TRUE,FALSE,TRUE,C,201,m,type6,B,B,TRUE,type3,20,FALSE,B,type3,2745,541
TRUE,TRUE,FALSE,TRUE,C,119,m,type6,A,C,TRUE,type4,33,FALSE,B,type3,605,583
TRUE,FALSE,FALSE,TRUE,B,240,f,type6,A,B,TRUE,type3,25,FALSE,B,type3,9878,515
TRUE,TRUE,FALSE,TRUE,C,307,m,type6,A,B,TRUE,type5,25,FALSE,B,type4,107,432
TRUE,TRUE,FALSE,TRUE,C,131,f,type6,A,B,TRUE,type3,20,FALSE,C,type2,6063,663
TRUE,TRUE,FALSE,TRUE,B,53,m,type3,B,B,TRUE,type4,29,TRUE,B,type2,1774,649
TRUE,TRUE,FALSE,TRUE,B,331,f,type6,A,B,TRUE,type3,33,TRUE,B,type3,4143,584
TRUE,TRUE,FALSE,TRUE,C,179,f,type2,A,A,TRUE,type4,33,FALSE,C,type3,438,589
TRUE,TRUE,TRUE,TRUE,C,30477,f,type2,B,B,TRUE,type1,25,FALSE,C,type2,7650,616
TRUE,TRUE,FALSE,TRUE,C,362,m,type4,B,B,FALSE,type4,20,FALSE,C,type1,4458,1009
FALSE,FALSE,FALSE,TRUE,C,30011,f,type5,A,B,FALSE,type1,41,FALSE,C,type3,817,545
TRUE,FALSE,FALSE,TRUE,C,440,f,type6,A,B,FALSE,type5,33,FALSE,B,type4,1277,372
TRUE,TRUE,FALSE,TRUE,B,43,f,type6,C,B,TRUE,type3,33,FALSE,C,type4,605,459
TRUE,FALSE,TRUE,TRUE,B,169,f,type6,A,B,TRUE,type4,29,FALSE,C,type3,266,564
TRUE,FALSE,FALSE,TRUE,B,211,f,type6,B,B,TRUE,type5,20,FALSE,C,type2,7871,652
TRUE,TRUE,FALSE,TRUE,B,15385,m,type6,B,B,TRUE,type5,25,FALSE,C,type2,6762,652
TRUE,TRUE,FALSE,TRUE,C,15204,f,type6,A,B,TRUE,type4,33,FALSE,C,type4,5274,429
TRUE,TRUE,FALSE,TRUE,B,266,m,type4,A,B,FALSE,type4,25,FALSE,C,type3,2987,560
TRUE,TRUE,FALSE,TRUE,A,374,f,type2,A,B,TRUE,type5,29,FALSE,C,type1,2590,928
TRUE,FALSE,FALSE,TRUE,C,192,f,type4,A,B,TRUE,type5,25,FALSE,A,type3,1377,548
TRUE,TRUE,FALSE,TRUE,A,5450,m,type6,B,A,FALSE,type1,33,TRUE,B,type1,6785,717
FALSE,TRUE,FALSE,TRUE,B,61,f,type1,A,B,FALSE,type1,33,FALSE,C,type2,7828,646
TRUE,TRUE,FALSE,TRUE,C,158,m,type6,A,B,TRUE,type4,29,FALSE,B,type3,1906,542
TRUE,TRUE,FALSE,TRUE,B,392,f,type6,A,B,TRUE,type3,29,FALSE,B,type3,1464,559
TRUE,TRUE,FALSE,TRUE,B,300,f,type6,A,B,TRUE,type5,29,TRUE,C,type3,957,515
TRUE,FALSE,FALSE,TRUE,C,2312,f,type6,A,B,TRUE,type5,20,FALSE,C,type1,7450,823
TRUE,FALSE,FALSE,TRUE,A,197,f,type5,A,A,FALSE,type5,33,TRUE,A,type4,5038,489
TRUE,FALSE,FALSE,TRUE,B,266,m,type6,A,B,TRUE,type3,29,TRUE,B,type4,2146,509
TRUE,FALSE,FALSE,TRUE,C,406,m,type3,A,B,TRUE,type1,33,FALSE,C,type3,4488,552
TRUE,FALSE,FALSE,TRUE,C,3315,m,type3,A,B,TRUE,type5,16,FALSE,B,type3,4660,518
TRUE,FALSE,FALSE,TRUE,B,12227,m,type6,A,C,TRUE,type4,20,FALSE,B,type1,7966,976
TRUE,FALSE,FALSE,TRUE,B,476,m,type6,B,B,TRUE,type5,25,FALSE,B,type1,1806,720
TRUE,FALSE,FALSE,TRUE,A,123,f,type3,A,B,FALSE,type4,33,FALSE,A,type1,3635,775
TRUE,TRUE,FALSE,TRUE,C,434,m,type2,A,B,TRUE,type4,25,FALSE,B,type1,854,765
TRUE,FALSE,FALSE,TRUE,B,390,f,type6,B,B,TRUE,type5,29,FALSE,C,type2,9847,611
TRUE,TRUE,FALSE,TRUE,B,402,m,type1,B,B,TRUE,type4,29,FALSE,C,type4,2049,459
TRUE,TRUE,FALSE,TRUE,B,434,f,type6,A,B,FALSE,type5,29,FALSE,C,type4,9583,467
TRUE,FALSE,FALSE,TRUE,C,392,f,type6,A,B,TRUE,type3,25,FALSE,C,type4,1070,457
TRUE,FALSE,FALSE,TRUE,C,30266,f,type5,A,B,FALSE,type2,33,FALSE,B,type4,9991,388
TRUE,FALSE,FALSE,TRUE,C,188,m,type6,A,B,TRUE,type5,25,TRUE,B,type3,9620,539
TRUE,FALSE,FALSE,TRUE,C,187,m,type6,A,A,TRUE,type4,25,FALSE,B,type4,4407,480
TRUE,TRUE,FALSE,TRUE,C,1433,f,type3,A,B,TRUE,type4,29,FALSE,C,type4,6083,458
TRUE,FALSE,FALSE,TRUE,C,2246,f,type6,B,B,TRUE,type5,25,FALSE,B,type2,4640,617
TRUE,FALSE,FALSE,TRUE,C,131,f,type6,A,B,TRUE,type3,29,FALSE,B,type1,2457,759
TRUE,TRUE,FALSE,TRUE,B,231,f,type6,B,B,TRUE,type3,33,FALSE,C,type2,9991,635
TRUE,TRUE,FALSE,TRUE,A,15449,m,type5,A,B,FALSE,type2,41,FALSE,B,type4,417,385
TRUE,TRUE,FALSE,TRUE,B,337,m,type6,B,B,TRUE,type3,29,FALSE,C,type3,4698,560
TRUE,FALSE,FALSE,TRUE,C,437,f,type6,C,B,TRUE,type4,33,TRUE,C,type2,4823,629
TRUE,FALSE,FALSE,TRUE,B,15422,f,type6,A,B,FALSE,type4,20,FALSE,C,type3,442,562
TRUE,TRUE,FALSE,TRUE,C,318,m,type6,B,B,FALSE,type5,25,FALSE,C,type3,5126,573
FALSE,FALSE,FALSE,TRUE,B,229,f,type6,A,B,TRUE,type4,29,TRUE,C,type1,664,725
FALSE,FALSE,FALSE,TRUE,A,30078,m,type4,B,B,TRUE,type5,25,FALSE,B,type1,5173,849
TRUE,FALSE,FALSE,TRUE,C,342,f,type6,A,B,FALSE,type5,29,TRUE,C,type4,1311,406
TRUE,TRUE,FALSE,TRUE,C,27,m,type3,A,A,TRUE,type4,29,FALSE,A,type1,5127,696
TRUE,FALSE,FALSE,TRUE,B,480,m,type6,B,B,TRUE,type1,20,FALSE,B,type1,827,807
TRUE,TRUE,FALSE,TRUE,C,2147,m,type6,A,B,TRUE,type4,33,FALSE,B,type1,1842,793
TRUE,TRUE,FALSE,TRUE,A,5466,m,type1,A,B,FALSE,type1,29,FALSE,C,type2,2524,625
FALSE,TRUE,FALSE,TRUE,B,281,m,type3,A,A,TRUE,type1,20,FALSE,A,type4,9446,460
TRUE,TRUE,FALSE,TRUE,C,137,m,type6,B,B,TRUE,type5,29,FALSE,C,type2,2024,643
TRUE,FALSE,TRUE,TRUE,C,376,f,type6,B,B,TRUE,type3,33,TRUE,C,type1,5902,806
TRUE,TRUE,FALSE,TRUE,C,442,m,type6,A,B,FALSE,type3,33,FALSE,C,type3,7684,547
TRUE,TRUE,FALSE,TRUE,A,20480,m,type2,A,B,FALSE,type2,33,TRUE,C,type3,9049,528
TRUE,TRUE,FALSE,TRUE,C,84,f,type6,B,B,TRUE,type4,29,FALSE,C,type3,9284,571
TRUE,TRUE,FALSE,TRUE,B,4,f,type6,A,B,TRUE,type5,20,FALSE,B,type3,2149,544
FALSE,TRUE,FALSE,TRUE,A,28230,m,type3,A,A,FALSE,type1,16,FALSE,C,type1,8010,688
TRUE,TRUE,FALSE,TRUE,C,444,m,type6,A,B,FALSE,type4,29,FALSE,C,type4,8634,481
TRUE,FALSE,FALSE,TRUE,A,30361,f,type1,A,B,FALSE,type2,25,FALSE,B,type3,8940,546
TRUE,TRUE,FALSE,TRUE,B,212,m,type6,A,B,FALSE,type1,33,TRUE,C,type4,9772,441
TRUE,TRUE,FALSE,TRUE,B,27,m,type3,A,B,TRUE,type4,33,FALSE,B,type4,2518,450
TRUE,TRUE,FALSE,TRUE,C,10108,m,type6,B,A,TRUE,type1,25,FALSE,C,type1,5949,1039
TRUE,TRUE,FALSE,TRUE,C,195,m,type4,A,C,TRUE,type4,33,TRUE,C,type2,209,667
TRUE,FALSE,FALSE,TRUE,B,464,m,type6,A,B,TRUE,type5,25,FALSE,B,type1,3335,737
TRUE,FALSE,FALSE,TRUE,B,10,m,type6,A,B,TRUE,type4,33,FALSE,A,type4,9839,467
TRUE,TRUE,FALSE,TRUE,B,109,f,type6,A,B,TRUE,type3,33,FALSE,B,type3,2427,541
TRUE,TRUE,FALSE,TRUE,B,115,f,type4,A,B,TRUE,type3,29,FALSE,C,type3,5299,519
FALSE,TRUE,FALSE,TRUE,A,7098,m,type4,B,A,TRUE,type2,12,FALSE,B,type1,5327,702
TRUE,TRUE,FALSE,TRUE,C,45,m,type6,A,B,FALSE,type5,33,FALSE,B,type1,3389,783
TRUE,TRUE,FALSE,TRUE,A,460,f,type6,A,B,TRUE,type3,16,FALSE,B,type4,5332,492
TRUE,TRUE,FALSE,TRUE,B,2118,f,type6,A,B,TRUE,type4,29,FALSE,C,type3,59,597
TRUE,TRUE,FALSE,TRUE,B,30167,f,type1,A,B,TRUE,type1,50,FALSE,A,type3,5960,608
TRUE,TRUE,FALSE,TRUE,B,3260,f,type1,A,B,TRUE,type5,29,FALSE,B,type1,1772,793
TRUE,FALSE,TRUE,TRUE,B,10155,m,type6,A,B,TRUE,type5,33,TRUE,A,type2,6777,617
TRUE,FALSE,FALSE,TRUE,B,99,f,type6,A,B,TRUE,type4,29,TRUE,B,type3,885,612
FALSE,FALSE,FALSE,TRUE,C,329,f,type3,A,B,TRUE,type5,33,FALSE,B,type4,7866,491
TRUE,TRUE,FALSE,TRUE,C,483,f,type6,B,B,TRUE,type5,29,TRUE,B,type3,2816,582
TRUE,TRUE,FALSE,TRUE,C,27,m,type6,B,B,FALSE,type5,20,FALSE,B,type4,3313,506
TRUE,FALSE,FALSE,TRUE,C,4187,f,type6,A,B,TRUE,type4,29,FALSE,B,type3,9250,565
FALSE,TRUE,FALSE,TRUE,B,319,f,type4,B,B,TRUE,type4,25,FALSE,B,type4,5232,498
TRUE,TRUE,FALSE,TRUE,B,40,m,type6,B,C,TRUE,type3,16,FALSE,C,type1,3999,720
TRUE,FALSE,FALSE,TRUE,B,252,f,type6,C,B,FALSE,type5,29,TRUE,B,type4,5347,477
TRUE,TRUE,TRUE,TRUE,B,203,m,type6,B,B,TRUE,type4,25,FALSE,B,type1,8494,879
TRUE,TRUE,FALSE,TRUE,B,225,m,type4,B,B,FALSE,type1,16,TRUE,C,type2,3109,652
TRUE,TRUE,FALSE,TRUE,A,252,f,type6,A,B,TRUE,type4,33,TRUE,B,type2,8094,634
TRUE,TRUE,FALSE,TRUE,C,1314,f,type6,A,B,TRUE,type3,25,FALSE,C,type3,6734,509
TRUE,TRUE,FALSE,TRUE,B,160,m,type6,B,B,TRUE,type3,25,FALSE,B,type3,7836,542
TRUE,TRUE,TRUE,TRUE,B,232,f,type6,A,B,TRUE,type3,20,FALSE,B,type4,4170,497
TRUE,FALSE,FALSE,TRUE,C,179,m,type6,A,A,FALSE,type5,25,TRUE,B,type1,8840,742
TRUE,FALSE,FALSE,TRUE,C,232,f,type6,A,B,TRUE,type1,33,FALSE,C,type3,8099,532
TRUE,TRUE,FALSE,TRUE,C,421,m,type2,B,B,TRUE,type5,33,TRUE,C,type3,9391,593
FALSE,FALSE,FALSE,TRUE,A,30072,m,type2,A,B,FALSE,type2,29,FALSE,B,type3,5884,563
TRUE,TRUE,FALSE,TRUE,A,70,f,type6,A,B,FALSE,type5,33,FALSE,C,type3,7367,540
TRUE,TRUE,FALSE,TRUE,B,130,f,type6,A,B,TRUE,type3,25,FALSE,B,type4,7318,506
FALSE,FALSE,FALSE,TRUE,B,25049,f,type3,B,B,FALSE,type2,16,TRUE,B,type1,2952,664
TRUE,TRUE,FALSE,TRUE,B,168,f,type4,A,B,TRUE,type4,33,FALSE,C,type3,2716,609
TRUE,FALSE,TRUE,TRUE,C,442,m,type4,A,B,FALSE,type4,33,FALSE,B,type3,618,588
TRUE,FALSE,FALSE,TRUE,B,1028,f,type6,A,B,TRUE,type4,29,TRUE,C,type2,1745,638
TRUE,TRUE,TRUE,TRUE,A,231,f,type6,A,A,FALSE,type5,33,FALSE,A,type2,8119,628
TRUE,TRUE,FALSE,TRUE,C,2164,m,type6,A,C,TRUE,type5,37,FALSE,B,type1,4192,839
TRUE,FALSE,TRUE,TRUE,B,370,m,type4,C,B,FALSE,type4,33,FALSE,C,type4,7523,505
TRUE,TRUE,FALSE,TRUE,B,406,f,type6,B,B,TRUE,type5,25,TRUE,B,type2,1600,651
TRUE,TRUE,TRUE,TRUE,B,377,m,type2,A,B,TRUE,type4,33,FALSE,B,type2,9178,609
TRUE,TRUE,FALSE,TRUE,B,11,f,type6,A,B,TRUE,type4,29,FALSE,B,type3,9215,506
TRUE,FALSE,FALSE,TRUE,A,310,m,type6,B,A,TRUE,type1,29,TRUE,B,type1,7204,785
FALSE,TRUE,FALSE,TRUE,B,79,m,type6,A,B,TRUE,type5,29,FALSE,C,type3,3532,516
TRUE,TRUE,FALSE,TRUE,A,320,m,type1,B,B,FALSE,type5,25,FALSE,B,type1,1132,779
TRUE,TRUE,FALSE,TRUE,B,2321,f,type6,A,B,TRUE,type4,29,TRUE,B,type1,6204,762
TRUE,TRUE,FALSE,TRUE,C,5420,m,type6,B,B,TRUE,type4,37,FALSE,B,type1,9064,722
FALSE,TRUE,FALSE,TRUE,A,22097,f,type4,B,A,FALSE,type2,20,FALSE,B,type1,8137,781
FALSE,FALSE,FALSE,TRUE,A,30291,m,type6,A,A,FALSE,type2,12,TRUE,B,type1,4173,731
TRUE,TRUE,FALSE,TRUE,C,441,f,type6,C,B,TRUE,type4,33,FALSE,C,type4,9841,469
TRUE,TRUE,FALSE,TRUE,C,432,m,type6,C,B,FALSE,type5,29,FALSE,B,type4,4630,436
FALSE,FALSE,FALSE,TRUE,B,371,f,type2,B,B,TRUE,type1,25,TRUE,C,type3,4662,513
TRUE,FALSE,FALSE,TRUE,B,206,f,type6,A,B,TRUE,type4,25,TRUE,B,type3,1177,604
TRUE,FALSE,FALSE,TRUE,B,1346,f,type2,A,A,TRUE,type5,33,FALSE,C,type1,996,728
TRUE,TRUE,FALSE,TRUE,B,134,f,type6,A,B,TRUE,type5,29,FALSE,B,type1,146,890
TRUE,TRUE,FALSE,TRUE,C,212,m,type4,A,B,FALSE,type4,29,FALSE,C,type1,7894,797
TRUE,TRUE,FALSE,TRUE,A,5146,f,type6,A,B,TRUE,type5,33,FALSE,C,type1,2186,683
TRUE,TRUE,TRUE,TRUE,B,15,m,type6,A,B,TRUE,type5,20,FALSE,B,type1,1624,873
TRUE,FALSE,FALSE,TRUE,C,7230,m,type6,B,B,FALSE,type1,41,FALSE,C,type4,2048,467
TRUE,TRUE,FALSE,TRUE,B,5023,m,type6,A,B,FALSE,type5,33,FALSE,C,type1,878,746
TRUE,TRUE,FALSE,TRUE,B,20195,f,type1,A,B,FALSE,type2,25,FALSE,A,type3,1384,541
TRUE,TRUE,FALSE,TRUE,B,460,f,type4,A,B,TRUE,type4,25,FALSE,B,type3,3916,564
FALSE,FALSE,FALSE,TRUE,A,352,m,type4,A,A,TRUE,type5,25,FALSE,B,type1,6974,903
TRUE,FALSE,FALSE,TRUE,B,32,f,type6,B,B,TRUE,type4,58,FALSE,B,type3,3454,535
TRUE,TRUE,FALSE,TRUE,B,149,m,type1,A,C,TRUE,type5,25,FALSE,A,type2,7972,627
TRUE,TRUE,FALSE,TRUE,B,19,f,type6,A,B,TRUE,type5,29,FALSE,C,type1,7114,677
TRUE,TRUE,FALSE,TRUE,C,290,m,type6,A,B,FALSE,type3,33,FALSE,B,type2,2407,670
TRUE,TRUE,FALSE,TRUE,B,1132,m,type1,B,B,TRUE,type1,25,TRUE,C,type1,4799,886
TRUE,TRUE,FALSE,TRUE,C,7176,m,type6,B,B,TRUE,type4,25,FALSE,B,type3,5518,537
TRUE,TRUE,FALSE,TRUE,A,30041,m,type6,A,A,TRUE,type2,33,FALSE,C,type3,1413,566
TRUE,TRUE,FALSE,TRUE,C,341,m,type6,A,B,TRUE,type3,20,TRUE,C,type1,3560,902
TRUE,TRUE,FALSE,TRUE,C,300,f,type3,A,B,TRUE,type3,29,FALSE,C,type4,705,477
TRUE,TRUE,FALSE,TRUE,B,279,f,type6,A,B,TRUE,type4,33,FALSE,C,type3,8141,524
TRUE,FALSE,FALSE,TRUE,C,319,f,type6,B,B,TRUE,type3,33,FALSE,C,type2,6947,638
TRUE,TRUE,FALSE,TRUE,C,2207,m,type6,A,B,TRUE,type5,33,FALSE,B,type4,2404,373
TRUE,TRUE,FALSE,TRUE,B,455,f,type5,A,B,TRUE,type5,29,FALSE,B,type3,4100,589
FALSE,TRUE,FALSE,TRUE,C,440,f,type2,A,B,TRUE,type4,29,FALSE,B,type3,5136,543
TRUE,TRUE,FALSE,TRUE,B,204,m,type6,B,B,TRUE,type4,33,FALSE,C,type1,5441,718
TRUE,TRUE,FALSE,TRUE,C,361,m,type2,A,B,TRUE,type3,33,FALSE,C,type4,1811,493
